MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE,Ennis Distance,Virginia City Distance
C000357S,003+0.250,,MADISON,April,2013,23:00,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.29096282,-112.0889376,17.77819245,7.171127057
C000357S,004+0.381,,MADISON,November,2014,18:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.27474,-112.0889,18.06581612,7.290807134
C000357S,009+0.017,,MADISON,June,2015,7:40,SUN,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.21748807,-112.1200336,20.92360072,10.17092797
C000357S,013+0.090,,MADISON,November,2014,12:55,SAT,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.16586898,-112.1431684,23.65301816,13.22211848
C000357S,013+0.769,,MADISON,May,2016,15:50,MON,NON-JUNCTION,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.15675543,-112.1442976,24.04331332,13.69218767
C000357S,016+0.452,,MADISON,January,2016,10:15,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,"SIDESWIPE, OPPOSITE DIRECTION",45.12680248,-112.1192382,24.29536339,14.43919914
C000357S,026+0.455,,MADISON,June,2014,10:00,TUE,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.03583033,-111.983136,24.85777651,17.95977875
C000359S,002+0.882,,MADISON,July,2014,20:30,SAT,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.85140816,-111.9409675,36.12837856,38.50628101
C000359S,003+0.306,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,10:35,SUN,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.84511632,-111.9404686,35.70447359,38.07158001
C000359S,003+0.671,,MADISON,June,2015,13:17,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIRE/ EXPLOSION,45.83983809,-111.9404487,35.35454851,37.70689111
C000359S,004+0.372,,MADISON,August,2016,9:00,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.83130333,-111.934385,34.70623337,37.11874608
C000359S,004+0.732,,MADISON,March,2015,20:22,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.82613401,-111.9342573,34.3620042,36.76165421
C000359S,005+0.048,,MADISON,November,2014,21:00,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.82160122,-111.9330165,34.04479812,36.44910713
C000359S,005+0.444,,MADISON,August,2015,18:20,SUN,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,"SIDESWIPE, SAME DIRECTION",45.816,-111.93433,33.69247755,36.06146037
C000359S,005+0.531,,MADISON,May,2016,17:05,MON,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,FIXED OBJECT,45.81471981,-111.9351072,33.61879144,35.97267047
C000359S,005+0.531,,MADISON,August,2016,10:36,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.81477328,-111.9344367,33.61289122,35.97665694
C000359S,005+0.904,,MADISON,January,2015,7:25,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,WILD ANIMAL,45.80991,-111.93107,33.24423984,35.6425795
C000359S,006+0.186,,MADISON,June,2014,10:30,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.80628031,-111.9282204,32.96448126,35.39404635
C000359S,006+0.440,,MADISON,October,2014,14:56,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.80304167,-111.925885,32.71781461,35.17255647
C000359S,007+0.828,,MADISON,August,2015,7:50,TUE,NON-JUNCTION,ON ROADWAY,"FOG, SMOG, SMOKE",DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.78446732,-111.9159549,31.35128226,33.90360087
C000359S,008+0.003,,MADISON,November,2015,17:30,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.78252,-111.91455,31.20305907,33.7716989
C000359S,008+0.003,NOT IN CITY LIMITS,MADISON,JULY,2017,5:15,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.78252,-111.91455,31.20305907,33.7716989
C000359S,008+0.040,,MADISON,September,2014,7:00,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.78202034,-111.9141342,31.16427596,33.73798471
C000359S,008+0.710,,MADISON,June,2016,8:45,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.77454999,-111.9057967,30.55647837,33.24075465
C000359S,008+0.797,NOT IN CITY LIMITS,MADISON,JULY,2017,21:20,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.77394566,-111.9042925,30.49643255,33.20292202
C000359S,009+0.906,,MADISON,July,2015,9:00,WED,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.76562001,-111.8845683,29.6928656,32.69509267
C000359S,010+0.420,,MADISON,November,2013,17:42,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.76165608,-111.8749742,29.31508138,32.4649487
C000359S,010+0.742,,MADISON,June,2015,8:45,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,FATAL ACCIDENT,ROLL OVER,45.75897521,-111.8696261,29.07499242,32.30748319
C000359S,010+0.841,,MADISON,September,2016,19:30,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.75816636,-111.8679139,29.00177092,32.26096683
C000359S,014+0.300,,MADISON,June,2013,10:30,SUN,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.74022667,-111.8042017,27.23457168,31.53260933
C000359S,014+0.307,,MADISON,August,2016,15:20,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.74034765,-111.8041144,27.24232451,31.5416698
C000359S,014+0.332,,MADISON,August,2015,9:45,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.74039027,-111.803626,27.24225008,31.54954077
C000359S,014+0.344,NOT IN CITY LIMITS,MADISON,AUGUST,2017,12:15,THU,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,OTHER,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.74057811,-111.8034074,27.25379056,31.56446268
C000359S,014+0.554,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,0:00,MON,NON-JUNCTION,ROADSIDE LEFT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FIXED OBJECT,45.73911796,-111.7996443,27.13131214,31.50509279
C000359S,014+0.740,,MADISON,February,2013,9:20,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.73740667,-111.7964683,26.99588457,31.42372304
C000359S,014+1.001,,MADISON,December,2015,0:00,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.73431,-111.7937,26.76820891,31.24566756
C000422N,000+0.000,,MADISON,March,2014,11:00,TUE,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68646253,-112.2854822,35.48870844,31.82097554
C000422N,007+0.290,,MADISON,October,2013,16:15,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.73617,-112.1982417,34.96474737,32.9770141
C000422N,007+0.300,,MADISON,July,2013,21:30,THU,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.73632974,-112.1981104,34.96907173,32.98483529
C000422N,007+0.330,,MADISON,October,2013,17:00,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.73662001,-112.1976938,34.97139505,32.99581433
C000422N,007+0.343,,MADISON,December,2016,3:00,TUE,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.73663367,-112.1975436,34.96743772,32.99395521
C002785N,019+0.812,,MADISON,September,2015,8:30,SUN,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.14583,-112.4125617,35.9428457,25.11189528
C002785N,020+0.847,,MADISON,June,2014,2:00,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,MUD DIRT GRAVEL,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.15862,-112.4172,35.81278623,24.97125787
C002785N,023+0.356,NOT IN CITY LIMITS,MADISON,JANUARY,2017,1:20,SAT,NON-JUNCTION,ROADSIDE LEFT,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.18257218,-112.4442432,36.47642672,25.64626935
C002933N,000+0.054,ENNIS,MADISON,December,2016,7:20,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.35080636,-111.7333853,0.114457804,10.84160698
C002935N,000+0.011,ENNIS,MADISON,May,2015,12:43,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,45.34877528,-111.7305977,0.099218585,10.91881532
C002939N,000+0.000,ENNIS,MADISON,November,2013,16:30,FRI,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.34580121,-111.739434,0.41242511,10.44528775
C002939N,000+0.014,ENNIS,MADISON,July,2016,13:06,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.34587189,-111.7391042,0.396585229,10.46200861
C002939N,000+0.600,ENNIS,MADISON,JUNE,2017,9:00,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.34589963,-111.727146,0.349495963,11.01036921
C002940N,000+0.000,ENNIS,MADISON,May,2014,12:30,FRI,INTERSECTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.3448745,-111.7393949,0.451199432,10.42542825
C002941N,000+0.005,ENNIS,MADISON,February,2016,9:05,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.34393539,-111.7410001,0.552544454,10.33029113
C002941N,000+0.036,ENNIS,MADISON,February,2015,13:40,FRI,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.34358288,-111.7403452,0.546492677,10.35225373
C002941N,000+0.230,ENNIS,MADISON,July,2016,10:05,TUE,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.34368833,-111.7363439,0.427824639,10.53829732
C002941N,000+0.533,ENNIS,MADISON,October,2014,11:20,FRI,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.34393768,-111.7301506,0.385683009,10.82873039
C002941N,000+0.683,ENNIS,MADISON,December,2013,23:00,SAT,INTERSECTION-RELATED,SHOULDER,SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34396703,-111.7270716,0.451657267,10.97129166
C002945N,000+0.257,ENNIS,MADISON,January,2015,21:15,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.34672,-111.730195,0.208971683,10.88911519
C002945N,000+0.268,ENNIS,MADISON,August,2016,14:30,SAT,INTERSECTION-RELATED,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.34687272,-111.7301928,0.200230294,10.89273051
C002945N,000+0.290,ENNIS,MADISON,September,2015,17:34,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.34717269,-111.7302245,0.182543069,10.89820995
C002945N,000+0.343,ENNIS,MADISON,OCTOBER,2017,11:00,MON,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,UNKNOWN,PARKED VEHICLE,45.34794029,-111.7303296,0.140293767,10.91130389
C002945N,000+0.392,NOT IN CITY LIMITS,MADISON,JANUARY,2017,10:25,THU,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.33333333,111.7166667,5633.189658,5631.541523
C002947N,000+0.016,ENNIS,MADISON,January,2015,15:35,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,SLUSH,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.34858676,-111.7270596,0.269171426,11.07582772
C007394N,000+0.583,SHERIDAN,MADISON,September,2016,11:00,THU,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.4572775,-112.185474,23.20616782,16.3512515
C007397N,000+0.546,SHERIDAN,MADISON,April,2015,16:50,WED,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.45254909,-112.1954535,23.56498906,16.48704996
C007397N,000+0.560,SHERIDAN,MADISON,April,2013,10:52,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.45251146,-112.1956584,23.57368307,16.49276495
C007766N,000+0.043,TWIN BRIDGES,MADISON,September,2015,13:55,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.54592532,-112.3313274,32.04907445,25.69450754
C007766N,000+0.064,TWIN BRIDGES,MADISON,September,2016,17:00,FRI,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.54589382,-112.3309371,32.03102521,25.6791121
C007773N,000+0.023,TWIN BRIDGES,MADISON,December,2016,19:30,FRI,DRIVEWAY/ALLEY ACCESS RELATED,ROADSIDE RIGHT,SNOW,SNOW,DARK-NOT LIGHTED,UNKNOWN,REAR-END,45.54804663,-112.3294354,32.02812221,25.72654444
C007782N,000+0.104,NOT IN CITY LIMITS,MADISON,AUGUST,2017,19:20,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.54504163,-112.3348884,32.17998273,25.78085598
C007812N,000+0.098,VIRGINIA CITY,MADISON,February,2016,15:15,SUN,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,DRY,DAYLIGHT,UNKNOWN,FIXED OBJECT,45.29252244,-111.9466991,11.11944643,0.276549975
C007812N,000+0.210,VIRGINIA CITY,MADISON,July,2013,6:45,WED,INTERSECTION-RELATED,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.29284667,-111.944365,11.00542399,0.165224389
C007812N,000+0.372,VIRGINIA CITY,MADISON,December,2016,14:20,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29338215,-111.9412429,10.85044762,0.050812089
C007814N,000+0.257,VIRGINIA CITY,MADISON,May,2016,22:05,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.29057624,-111.9453953,11.10873917,0.309321023
C007816N,000+0.102,VIRGINIA CITY,MADISON,October,2014,15:12,THU,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,UNKNOWN,REAR-END,45.29342667,-111.9454967,11.04274219,0.201171928
C011204N,026+0.990,NOT IN CITY LIMITS,MADISON,MAY,2017,17:30,SUN,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,44.95314969,-111.9784499,29.87751106,23.62627116
C011204N,029+0.701,,MADISON,August,2015,16:00,SAT,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.9876425,-111.9661367,27.45532237,21.20826573
C011204N,030+0.166,,MADISON,September,2015,8:10,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,44.99334862,-111.9652078,27.07781393,20.81208806
C029002N,000+0.000,,MADISON,April,2013,16:05,TUE,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.44444505,-111.7315949,6.576389453,14.5495957
C029002N,000+0.410,,MADISON,June,2015,22:30,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.44588959,-111.7395452,6.684744739,14.35471634
C029002N,000+0.726,,MADISON,December,2014,7:40,WED,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.4472207,-111.7456502,6.797937587,14.22224137
C029002N,001+0.387,,MADISON,November,2014,21:30,FRI,INTERSECTION,ROADSIDE RIGHT,UNKNOWN,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.44504301,-111.7602167,6.752622579,13.64452759
C029002N,002+0.970,,MADISON,November,2013,16:10,SUN,NON-JUNCTION,SHOULDER,CLOUDY,MUD DIRT GRAVEL,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.46402375,-111.7673509,8.107033543,14.46547411
C029002N,004+0.116,,MADISON,September,2015,8:07,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,MUD DIRT GRAVEL,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.47721,-111.7757,9.08480261,14.99247248
C029002N,004+0.389,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,10:02,WED,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.4810229,-111.7764425,9.34947335,15.196282
C029002N,006+0.327,,MADISON,February,2014,8:10,TUE,NON-JUNCTION,SHOULDER,BLOWING SNOW,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.50363757,-111.7930902,11.06308306,16.16856985
C029002N,006+0.400,,MADISON,July,2013,17:10,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.50481,-111.793065,11.14087353,16.24165392
C029002N,007+0.084,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,6:30,SAT,NON-JUNCTION,ROADSIDE RIGHT,BLOWING SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.51364501,-111.7943234,11.74619903,16.76469422
C029003N,000+0.820,,MADISON,March,2013,14:35,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.67077333,-112.2655717,34.05318783,30.39466281
C029003N,001+0.219,NOT IN CITY LIMITS,MADISON,FEBRUARY,2017,18:25,THU,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,MUD DIRT GRAVEL,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.66651833,-112.2707333,34.05377214,30.27462085
C029004N,006+0.949,TWIN BRIDGES,MADISON,December,2016,6:30,TUE,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.60487937,-112.2270636,29.76537779,25.54822025
C029005N,003+0.193,,MADISON,May,2014,7:35,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.76733541,-111.9518343,30.7727381,32.70125547
C029006N,005+0.152,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,23:45,SAT,UNKNOWN,ON ROADWAY,CLOUDY,MUD DIRT GRAVEL,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.62656401,-111.8032035,19.46297012,23.92838877
C029006N,010+0.111,,MADISON,November,2014,10:07,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),HEAD ON,45.658285,-111.8800733,22.51504217,25.33795844
C029007N,000+0.709,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,20:00,THU,NON-JUNCTION,ON ROADWAY,UNKNOWN,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.05,111.7,5650.668736,5648.996315
C029007N,004+0.938,NOT IN CITY LIMITS,MADISON,MAY,2017,14:00,SUN,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.55014923,-111.7742974,14.02664726,19.46036012
